incident_id,cloud_provider,region,service,service_subtype,start_time,end_time,duration_minutes,severity,status,root_cause_category,root_cause_description,number_of_customers_affected,estimated_revenue_loss_usd,sla_violation,region_impact_score,service_impact_score,ticket_count,ticket_response_time_minutes,ticket_resolution_time_minutes,monitoring_alerts_triggered,detection_method,mitigation_action,number_of_engineers_involved,engineer_response_time_minutes,communication_channels_used,public_status_page_updated,status_page_update_count,user_feedback_score,post_mortem_completed,post_mortem_link,is_recurrent_issue,previous_incident_id,external_factors,scheduled_maintenance_conflict,patch_applied,system_load_before_outage,system_load_after_outage,backup_system_triggered,notes
4de5ca3c-d995-4a32-a67d-2a34a99096c7,GCP,asia-southeast1,Storage,VPC,2025-03-15 10:18:10.025174,2025-03-15 16:07:10.025174,349,High,Monitoring,Unknown,Simulated cause for ML,15937,967799.18,No,40,4,58,32,122,19,Alert,Rollback,10,32,PagerDuty,No,5,1,No,,Yes,,DDoS,Yes,Yes,67,40,Yes,Simulated note
a350627f-dbff-4d92-af81-b2aaf8081fcc,AWS,us-west-2,AI/ML,Cloud Functions,2025-09-11 10:18:10.025210,2025-09-11 12:31:10.025210,133,Low,Monitoring,Hardware,Simulated cause for ML,29046,806876.47,No,1,11,35,55,65,9,Customer Report,Rollback,8,50,SMS,No,3,1,No,,Yes,,None,Yes,No,62,49,No,Simulated note
9309fbe5-ef34-472a-890c-498e9767e441,IBM,us-east-1,Database,BigQuery,2025-07-05 10:18:10.025248,2025-07-05 11:22:10.025248,64,Medium,Resolved,Software,Simulated cause for ML,75900,857947.02,No,25,84,94,52,426,3,Customer Report,Scale Up,6,10,PagerDuty,Yes,3,1,Yes,,Yes,,Vendor,Yes,Yes,10,48,Yes,Simulated note
733cb595-00d7-4eb7-9fb0-7d66dcaec3f9,Azure,us-east-1,AI/ML,VPC,2025-07-21 10:18:10.025297,2025-07-21 14:58:10.025297,280,High,Investigating,Software,Simulated cause for ML,62183,831885.04,Yes,100,54,59,59,343,13,Customer Report,Rollback,10,47,Slack,Yes,3,1,No,,No,,DDoS,Yes,Yes,55,27,Yes,Simulated note
09daa55c-8b84-4bcb-a001-b4637b017c5d,Oracle,us-east-1,Compute,VPC,2025-12-27 10:18:10.025326,2025-12-27 13:50:10.025326,212,Critical,Resolved,Unknown,Simulated cause for ML,22777,673518.84,No,88,39,96,40,148,6,Automated Monitoring,Scale Up,6,50,Slack,Yes,1,2,Yes,,No,,None,No,No,79,74,No,Simulated note
f2042bf1-8262-4cbb-a96b-8245091825ca,Azure,asia-southeast1,Database,BigQuery,2025-02-22 10:18:10.025355,2025-02-22 20:23:10.025355,605,Medium,Monitoring,Hardware,Simulated cause for ML,22132,60601.5,Yes,37,68,41,22,312,11,Alert,Scale Up,3,44,Email,No,5,1,Yes,,Yes,,None,No,Yes,27,11,Yes,Simulated note
f1733531-1803-44a6-bb23-52df58e807e7,Oracle,europe-west2,Database,Cloud Functions,2025-03-26 10:18:10.025383,2025-03-26 15:57:10.025383,339,Low,Investigating,Software,Simulated cause for ML,37941,249285.87,No,66,4,25,20,194,11,Alert,Scale Up,6,54,SMS,Yes,1,3,No,,Yes,,Weather,No,Yes,10,98,No,Simulated note
fb77bfec-8f90-4328-85d8-e5b7ea6a4383,AWS,us-east-1,Networking,EC2,2025-03-26 10:18:10.025408,2025-03-26 20:43:10.025408,625,Low,Monitoring,Human Error,Simulated cause for ML,34726,274092.86,No,58,66,5,8,104,15,Alert,Patch,7,45,SMS,Yes,2,3,No,,No,,None,Yes,Yes,94,82,Yes,Simulated note
4b8a2332-639c-48d8-843a-24b15952f01e,Oracle,europe-west2,Database,BigQuery,2026-01-17 10:18:10.025430,2026-01-17 12:07:10.025430,109,Critical,Investigating,Software,Simulated cause for ML,66078,623487.39,Yes,34,93,85,16,218,14,Alert,Restart,7,43,Slack,Yes,3,1,No,,Yes,,DDoS,No,Yes,66,32,No,Simulated note
0a00a8e4-d940-41be-b662-88fa308b28e8,IBM,us-east-1,Compute,Cloud Functions,2025-12-24 10:18:10.025458,2025-12-24 12:51:10.025458,153,High,Resolved,Human Error,Simulated cause for ML,74392,519718.02,No,49,8,48,26,143,5,Customer Report,Patch,1,43,SMS,Yes,4,4,Yes,,No,,Weather,No,No,58,25,No,Simulated note
56c14e87-fe73-424b-aa49-140fda63c537,AWS,europe-west2,Database,VPC,2025-12-29 10:18:10.025486,2025-12-29 18:22:10.025486,484,Low,Investigating,Security,Simulated cause for ML,45409,933657.3,Yes,33,64,90,54,140,20,Automated Monitoring,Patch,10,49,Email,No,4,5,Yes,,No,,Weather,Yes,No,28,64,Yes,Simulated note
0de9102c-f82f-462f-9180-833871ef6f46,AWS,us-east-1,Compute,S3,2025-03-29 10:18:10.025517,2025-03-29 19:13:10.025517,535,Critical,Monitoring,Network,Simulated cause for ML,36640,719749.14,Yes,76,87,69,43,42,12,Customer Report,Patch,9,58,Slack,No,0,3,No,,Yes,,Weather,No,Yes,38,82,No,Simulated note
11cb03b1-2e8e-44f8-b7c8-18acbeff0568,GCP,asia-southeast1,Compute,Cloud Functions,2025-02-24 10:18:10.025557,2025-02-24 20:37:10.025557,619,Low,Investigating,Network,Simulated cause for ML,25816,131490.37,Yes,29,22,20,55,311,12,Automated Monitoring,Restart,4,12,Slack,Yes,3,1,Yes,,No,,None,No,No,90,63,Yes,Simulated note
5a6f6fc0-69f5-4662-bf1e-c6b2eacab876,GCP,asia-southeast1,AI/ML,S3,2026-02-11 10:18:10.025577,2026-02-11 13:07:10.025577,169,Critical,Investigating,Software,Simulated cause for ML,50911,728018.21,Yes,13,36,95,51,138,8,Alert,Patch,8,40,Slack,No,3,2,Yes,,No,,Vendor,No,Yes,25,75,Yes,Simulated note
65533399-45a1-4197-83dc-ea59b431d5fc,Oracle,europe-west2,Database,RDS,2025-05-13 10:18:10.025605,2025-05-13 17:10:10.025605,412,High,Resolved,Human Error,Simulated cause for ML,82988,864956.08,Yes,39,87,44,19,86,10,Automated Monitoring,Patch,7,26,PagerDuty,No,4,1,No,,No,,Weather,Yes,Yes,31,76,Yes,Simulated note
69ed4be7-9f40-44dc-a0d3-e5bf529c8520,Oracle,asia-southeast1,AI/ML,BigQuery,2025-11-15 10:18:10.025627,2025-11-15 10:50:10.025627,32,High,Resolved,Unknown,Simulated cause for ML,40103,300888.07,No,22,53,77,15,44,16,Automated Monitoring,Patch,7,53,SMS,No,4,3,Yes,,No,,Weather,No,No,49,61,Yes,Simulated note
82959998-c4e3-40a1-aeb4-1e3022bd2951,GCP,asia-southeast1,Networking,EC2,2026-01-12 10:18:10.025653,2026-01-12 18:11:10.025653,473,Low,Investigating,Security,Simulated cause for ML,81605,604992.68,Yes,93,53,73,44,171,2,Customer Report,Rollback,8,5,PagerDuty,Yes,2,2,No,,Yes,,DDoS,Yes,Yes,22,77,Yes,Simulated note
6ccd78ba-5c87-4bee-b071-6a4b654a148c,Azure,us-west-2,AI/ML,VPC,2025-09-30 10:18:10.025686,2025-09-30 21:06:10.025686,648,Medium,Resolved,Hardware,Simulated cause for ML,25006,130352.43,Yes,53,44,18,13,121,15,Alert,Rollback,1,25,PagerDuty,Yes,0,3,Yes,,No,,Vendor,Yes,No,51,26,No,Simulated note
fbd7a927-8946-4227-b143-0762162de9a8,IBM,us-west-2,AI/ML,Lambda,2025-08-27 10:18:10.025724,2025-08-27 18:14:10.025724,476,Low,Resolved,Unknown,Simulated cause for ML,98813,463721.01,Yes,23,53,6,9,138,1,Automated Monitoring,Restart,8,18,SMS,Yes,4,4,Yes,,Yes,,None,No,Yes,76,83,Yes,Simulated note
8db58e13-18e7-4340-a017-319176b76b1a,Oracle,europe-west2,Compute,BigQuery,2025-07-07 10:18:10.025755,2025-07-07 12:06:10.025755,108,Critical,Monitoring,Hardware,Simulated cause for ML,21932,652406.97,Yes,78,40,46,22,47,18,Alert,Scale Up,7,37,SMS,Yes,4,4,No,,Yes,,Vendor,Yes,No,16,31,No,Simulated note
25c49c0c-64fa-4dc0-a4d1-2b4ec1b9df45,AWS,asia-southeast1,Database,EC2,2025-08-09 10:18:10.025798,2025-08-09 14:46:10.025798,268,Critical,Investigating,Security,Simulated cause for ML,5815,884719.07,No,50,62,37,5,449,7,Alert,Patch,8,54,Slack,Yes,1,4,Yes,,Yes,,Weather,No,No,85,100,No,Simulated note
37a98fed-fb01-49bc-9127-3f2d3a3f4e59,Oracle,us-east-1,Database,VPC,2025-03-26 10:18:10.025825,2025-03-26 17:32:10.025825,434,High,Resolved,Security,Simulated cause for ML,70022,66670.68,Yes,29,27,16,9,123,1,Automated Monitoring,Rollback,6,24,Slack,Yes,1,5,No,,No,,Weather,Yes,Yes,76,70,No,Simulated note
51a37bd5-c942-438e-bf98-f40ae35a5360,AWS,europe-west2,Networking,BigQuery,2025-12-20 10:18:10.025852,2025-12-20 10:57:10.025852,39,Low,Investigating,Network,Simulated cause for ML,7415,157901.61,No,89,66,10,40,202,13,Automated Monitoring,Scale Up,4,31,PagerDuty,Yes,0,4,No,,No,,Weather,No,Yes,96,92,No,Simulated note
0349e6f7-a45f-462c-b3f9-c6a519ff6ce1,IBM,us-west-2,Networking,Cloud Functions,2025-10-07 10:18:10.025885,2025-10-07 12:14:10.025885,116,Medium,Monitoring,Human Error,Simulated cause for ML,30833,450837.94,Yes,73,62,24,59,173,20,Customer Report,Restart,8,34,Slack,Yes,5,4,No,,Yes,,Weather,Yes,No,21,51,No,Simulated note
5f851060-7769-4f4e-bbf8-ea71a04760da,GCP,asia-southeast1,Storage,Cloud Functions,2025-12-24 10:18:10.025931,2025-12-24 18:56:10.025931,518,Medium,Monitoring,Security,Simulated cause for ML,23194,245333.97,No,85,53,34,41,140,1,Automated Monitoring,Rollback,1,50,SMS,No,1,2,Yes,,No,,Weather,Yes,No,86,99,No,Simulated note
a2a02bec-4cfb-4809-b231-0e274505d65e,AWS,us-east-1,Networking,BigQuery,2025-11-21 10:18:10.025964,2025-11-21 17:22:10.025964,424,Critical,Monitoring,Network,Simulated cause for ML,44213,854664.3,Yes,28,82,40,49,388,10,Automated Monitoring,Scale Up,3,22,Slack,Yes,5,1,No,,No,,Vendor,Yes,Yes,72,42,No,Simulated note
1ca3f0d3-3d66-4f1c-b239-cd4d42d0408e,GCP,asia-southeast1,AI/ML,S3,2025-07-11 10:18:10.026003,2025-07-11 10:26:10.026003,8,Critical,Monitoring,Human Error,Simulated cause for ML,87564,627608.57,Yes,96,88,83,38,289,12,Alert,Rollback,10,55,Email,Yes,4,1,Yes,,Yes,,Vendor,Yes,No,97,44,No,Simulated note
fa208159-7db9-416a-aca5-b421105d31b3,IBM,us-east-1,Database,S3,2025-05-29 10:18:10.026041,2025-05-29 12:34:10.026041,136,Critical,Investigating,Human Error,Simulated cause for ML,9037,59405.76,Yes,99,66,18,21,203,11,Customer Report,Rollback,8,17,Email,No,4,5,Yes,,No,,Weather,No,Yes,52,80,No,Simulated note
3eb19f62-4494-4502-90fc-0dfa2021a33f,Oracle,europe-west2,AI/ML,Lambda,2025-11-01 10:18:10.026068,2025-11-01 11:12:10.026068,54,Critical,Resolved,Network,Simulated cause for ML,81488,871122.71,No,73,8,98,35,43,10,Customer Report,Scale Up,1,6,PagerDuty,Yes,0,5,Yes,,No,,Vendor,Yes,No,75,49,Yes,Simulated note
b19bdf3f-61e4-45d1-9b7a-162fffec1c6d,AWS,asia-southeast1,Networking,Lambda,2025-03-23 10:18:10.026101,2025-03-23 20:00:10.026101,582,Low,Investigating,Human Error,Simulated cause for ML,84189,888935.19,No,8,74,18,46,130,5,Automated Monitoring,Scale Up,8,24,SMS,Yes,1,4,Yes,,No,,Weather,Yes,Yes,99,94,Yes,Simulated note
fd1b1b56-8173-4d79-b6c6-c37db4645daf,AWS,europe-west2,Database,Lambda,2025-04-12 10:18:10.026130,2025-04-12 14:54:10.026130,276,Medium,Investigating,Software,Simulated cause for ML,58509,9180.8,Yes,88,62,88,36,117,9,Customer Report,Rollback,4,54,SMS,Yes,4,2,Yes,,Yes,,DDoS,No,No,42,73,Yes,Simulated note
2a44cbcf-c064-45d8-8e4e-b5cf4554b15e,Azure,asia-southeast1,Compute,Lambda,2025-04-27 10:18:10.026162,2025-04-27 17:21:10.026162,423,Medium,Investigating,Network,Simulated cause for ML,87423,367793.7,No,8,88,28,55,126,12,Alert,Restart,7,49,PagerDuty,Yes,4,3,Yes,,Yes,,Weather,Yes,Yes,40,45,No,Simulated note
7ad1ab8d-d92a-4501-a391-4d18337e28ac,GCP,asia-southeast1,AI/ML,RDS,2026-01-15 10:18:10.026188,2026-01-15 14:49:10.026188,271,Low,Resolved,Human Error,Simulated cause for ML,96513,629243.92,No,17,26,5,17,246,9,Customer Report,Restart,10,49,Slack,Yes,0,4,No,,No,,Weather,Yes,Yes,88,44,Yes,Simulated note
46b1b17f-62bf-492f-ab64-5b6ce784a624,Oracle,us-west-2,Networking,Cloud Functions,2025-11-16 10:18:10.026224,2025-11-16 14:56:10.026224,278,Low,Investigating,Unknown,Simulated cause for ML,65428,389745.27,Yes,80,75,44,54,152,8,Alert,Restart,9,30,SMS,Yes,2,2,Yes,,No,,DDoS,No,No,62,13,Yes,Simulated note
bd42f816-6fd0-416a-a682-78f1a14e52c3,IBM,asia-southeast1,Database,BigQuery,2025-05-17 10:18:10.026261,2025-05-17 12:48:10.026261,150,Medium,Monitoring,Unknown,Simulated cause for ML,90047,65042.0,Yes,75,54,78,33,80,4,Alert,Scale Up,10,11,PagerDuty,Yes,3,1,Yes,,Yes,,Weather,Yes,Yes,10,24,No,Simulated note
1f9c675a-4829-4335-94a4-ea2cebc45cf1,AWS,asia-southeast1,Database,Cloud Functions,2025-12-27 10:18:10.026284,2025-12-27 12:41:10.026284,143,Critical,Investigating,Software,Simulated cause for ML,30666,251684.67,No,22,43,76,40,460,8,Automated Monitoring,Rollback,10,60,Email,No,4,5,Yes,,No,,Weather,No,No,82,61,Yes,Simulated note
cfc43040-358d-4c89-bd5d-677eca869f51,Oracle,us-east-1,Compute,Lambda,2025-07-11 10:18:10.026318,2025-07-11 13:07:10.026318,169,High,Investigating,Hardware,Simulated cause for ML,5628,717438.76,Yes,31,33,78,6,162,7,Alert,Rollback,10,22,Email,Yes,5,1,No,,No,,None,Yes,No,60,73,Yes,Simulated note
b02b8634-fe76-4e9a-bdcc-5053d76235c5,Azure,us-west-2,Compute,EC2,2026-02-04 10:18:10.026347,2026-02-04 18:44:10.026347,506,Critical,Investigating,Unknown,Simulated cause for ML,11714,420146.38,No,98,75,73,5,98,17,Automated Monitoring,Rollback,6,53,SMS,No,5,3,Yes,,Yes,,Vendor,Yes,No,50,51,No,Simulated note
535f3027-b024-43cf-9b16-69019a1f55bf,Oracle,us-west-2,Database,BigQuery,2025-04-22 10:18:10.026372,2025-04-22 12:50:10.026372,152,Medium,Investigating,Human Error,Simulated cause for ML,62988,796444.52,No,33,63,28,54,298,6,Automated Monitoring,Restart,2,37,Slack,Yes,1,1,No,,Yes,,Vendor,Yes,Yes,37,57,No,Simulated note
3d7e6b0d-391f-4b8a-9acd-8ffdc5c6a1d8,GCP,us-west-2,Compute,BigQuery,2025-07-23 10:18:10.026397,2025-07-23 11:34:10.026397,76,Medium,Investigating,Software,Simulated cause for ML,48285,187453.95,No,52,4,95,53,38,8,Alert,Restart,6,12,PagerDuty,No,0,5,Yes,,Yes,,None,No,Yes,45,67,Yes,Simulated note
e2943023-a894-4114-ba67-05af6b4a93aa,Oracle,europe-west2,AI/ML,EC2,2025-12-14 10:18:10.026422,2025-12-14 15:59:10.026422,341,Critical,Investigating,Software,Simulated cause for ML,6605,882778.37,Yes,60,40,92,58,122,13,Customer Report,Rollback,2,36,Email,No,3,1,No,,No,,DDoS,Yes,Yes,60,81,No,Simulated note
ce2f30d7-b29a-4889-ad4d-acb7af68f62c,Oracle,europe-west2,AI/ML,Lambda,2025-11-07 10:18:10.026449,2025-11-07 18:35:10.026449,497,Medium,Investigating,Human Error,Simulated cause for ML,30583,845660.25,No,89,40,17,23,236,11,Alert,Patch,1,56,Email,No,3,2,No,,Yes,,DDoS,No,Yes,81,62,Yes,Simulated note
616c3361-3f2a-4685-9989-8564b656e855,IBM,us-east-1,Compute,EC2,2025-07-23 10:18:10.026469,2025-07-23 13:09:10.026469,171,High,Resolved,Network,Simulated cause for ML,95807,679222.77,Yes,53,3,99,20,313,13,Automated Monitoring,Scale Up,7,33,SMS,Yes,3,2,Yes,,Yes,,Vendor,No,Yes,90,60,No,Simulated note
c38bb67e-1db8-4855-a0df-a1dcdcdc9882,IBM,europe-west2,Networking,Lambda,2026-01-11 10:18:10.026501,2026-01-11 12:02:10.026501,104,Critical,Monitoring,Software,Simulated cause for ML,77769,886754.63,No,40,60,45,52,442,9,Automated Monitoring,Rollback,1,57,Slack,Yes,0,2,Yes,,Yes,,Vendor,No,No,22,77,Yes,Simulated note
306eab03-fa3b-4e45-8747-a3afddee24ce,GCP,us-east-1,AI/ML,RDS,2026-01-20 10:18:10.026528,2026-01-20 15:37:10.026528,319,Critical,Monitoring,Unknown,Simulated cause for ML,60091,896825.95,No,13,66,84,44,232,6,Customer Report,Rollback,7,32,Slack,Yes,5,2,Yes,,Yes,,None,No,No,17,49,No,Simulated note
a731746c-d2a1-4f34-923c-c5b6dd937648,Azure,asia-southeast1,Compute,S3,2025-04-15 10:18:10.026552,2025-04-15 11:31:10.026552,73,Critical,Resolved,Network,Simulated cause for ML,51819,703027.81,Yes,72,5,58,13,160,1,Alert,Restart,8,12,SMS,Yes,3,5,Yes,,Yes,,None,Yes,No,92,61,No,Simulated note
a92856ff-a62a-400f-be4c-72be30f40801,AWS,us-east-1,Compute,VPC,2025-04-09 10:18:10.026576,2025-04-09 12:21:10.026576,123,Low,Investigating,Unknown,Simulated cause for ML,95976,267123.43,No,52,64,78,10,68,11,Automated Monitoring,Patch,6,33,PagerDuty,No,1,1,No,,Yes,,DDoS,No,No,76,80,Yes,Simulated note
e17058c5-2fe9-48d4-b08d-2f28b27c42b8,AWS,us-west-2,AI/ML,EC2,2025-07-05 10:18:10.026602,2025-07-05 11:44:10.026602,86,Low,Monitoring,Unknown,Simulated cause for ML,97543,160901.82,No,43,42,81,5,437,7,Customer Report,Rollback,4,5,Slack,No,1,1,Yes,,No,,Weather,Yes,Yes,54,97,No,Simulated note
78743c28-9ea5-4522-9f95-4567e9de421c,AWS,asia-southeast1,Database,S3,2025-12-09 10:18:10.026632,2025-12-09 14:11:10.026632,233,Medium,Resolved,Human Error,Simulated cause for ML,44803,486780.9,Yes,98,89,64,22,142,11,Customer Report,Rollback,7,12,Email,Yes,0,3,No,,No,,DDoS,No,Yes,40,15,Yes,Simulated note
46d23cd7-676c-44f3-8408-0802ab8d5537,IBM,us-west-2,Database,RDS,2025-12-12 10:18:10.026659,2025-12-12 18:21:10.026659,483,Medium,Investigating,Network,Simulated cause for ML,40498,299980.26,No,70,86,36,60,347,18,Alert,Patch,4,9,Slack,No,2,3,No,,No,,Vendor,No,No,24,71,No,Simulated note
fd854fab-869b-4eb8-88c7-6761a4283e83,Oracle,asia-southeast1,AI/ML,BigQuery,2025-07-24 10:18:10.026684,2025-07-24 19:12:10.026684,534,Low,Monitoring,Hardware,Simulated cause for ML,51369,390060.1,No,90,71,65,23,460,7,Automated Monitoring,Patch,8,23,Slack,No,2,4,Yes,,Yes,,Weather,No,Yes,98,16,No,Simulated note
60b80e51-1ded-433c-b0b0-63df19969be0,IBM,us-west-2,AI/ML,VPC,2025-10-25 10:18:10.026715,2025-10-25 15:41:10.026715,323,High,Resolved,Human Error,Simulated cause for ML,98769,40268.23,Yes,19,4,61,60,286,10,Alert,Patch,6,46,Slack,No,1,2,No,,Yes,,DDoS,Yes,No,20,94,No,Simulated note
a5425867-c52a-43b9-b230-841171699290,Azure,us-west-2,Compute,VPC,2025-03-29 10:18:10.026751,2025-03-29 10:32:10.026751,14,High,Resolved,Security,Simulated cause for ML,61856,330699.61,No,21,36,64,11,420,11,Customer Report,Scale Up,5,7,SMS,Yes,0,2,Yes,,Yes,,Weather,Yes,No,86,25,Yes,Simulated note
d719dac8-c51b-4c13-8b10-14a60fad1176,GCP,us-west-2,Compute,BigQuery,2025-05-14 10:18:10.026790,2025-05-14 12:24:10.026790,126,Medium,Investigating,Unknown,Simulated cause for ML,51201,682536.85,Yes,54,47,91,37,283,16,Automated Monitoring,Scale Up,8,29,SMS,Yes,2,1,Yes,,Yes,,Vendor,Yes,No,31,95,Yes,Simulated note
4044d5b3-1a9d-43c8-896d-a4852c12d17e,Azure,europe-west2,AI/ML,S3,2025-05-02 10:18:10.026823,2025-05-02 16:46:10.026823,388,Critical,Resolved,Unknown,Simulated cause for ML,99701,108188.59,Yes,43,88,84,10,333,10,Alert,Patch,10,17,PagerDuty,No,5,4,Yes,,Yes,,DDoS,Yes,No,82,56,No,Simulated note
1fc94231-7a4c-4a66-ac42-9c11bec86e32,Oracle,europe-west2,Database,Lambda,2025-06-11 10:18:10.026860,2025-06-11 19:47:10.026860,569,High,Investigating,Human Error,Simulated cause for ML,50800,282853.82,Yes,95,27,20,55,99,7,Automated Monitoring,Patch,1,33,SMS,Yes,2,2,No,,Yes,,Weather,Yes,No,75,76,No,Simulated note
19c9b273-ebc6-4e24-b680-a2c7507e3171,GCP,asia-southeast1,AI/ML,S3,2025-06-04 10:18:10.026891,2025-06-04 11:54:10.026891,96,Low,Investigating,Software,Simulated cause for ML,81427,519999.59,No,49,17,72,7,134,12,Automated Monitoring,Scale Up,8,32,PagerDuty,Yes,2,4,No,,Yes,,Weather,No,Yes,85,31,Yes,Simulated note
678dc056-709a-4c97-a807-f5420ec21b45,AWS,us-east-1,Networking,BigQuery,2026-01-05 10:18:10.026920,2026-01-05 15:19:10.026920,301,High,Investigating,Human Error,Simulated cause for ML,77077,12078.69,Yes,11,90,89,26,435,20,Customer Report,Scale Up,6,38,Slack,Yes,0,2,Yes,,Yes,,Vendor,No,Yes,80,85,Yes,Simulated note
c65af345-a9a5-4c45-a50d-3673cc0a9d78,AWS,europe-west2,AI/ML,Lambda,2025-04-09 10:18:10.026948,2025-04-09 21:23:10.026948,665,Low,Resolved,Hardware,Simulated cause for ML,78005,79338.0,Yes,22,39,38,23,273,2,Alert,Scale Up,3,40,PagerDuty,Yes,2,1,No,,No,,Vendor,No,Yes,16,85,Yes,Simulated note
fde2b1ab-e669-4e62-8cf6-5d9a8cdba02e,Oracle,asia-southeast1,Networking,EC2,2025-07-24 10:18:10.026989,2025-07-24 16:02:10.026989,344,Low,Resolved,Unknown,Simulated cause for ML,56894,249781.51,Yes,89,26,77,54,46,17,Customer Report,Scale Up,8,60,PagerDuty,No,4,4,No,,No,,None,Yes,No,90,68,Yes,Simulated note
d0d8a278-a62b-4669-af53-7efcd92f470e,GCP,asia-southeast1,Storage,BigQuery,2025-09-11 10:18:10.027032,2025-09-11 14:29:10.027032,251,High,Monitoring,Hardware,Simulated cause for ML,34417,296906.17,No,93,44,80,43,258,1,Automated Monitoring,Scale Up,9,8,Slack,Yes,3,5,Yes,,No,,None,No,Yes,44,96,Yes,Simulated note
b3f3e936-23e5-4961-a685-af210d001dcb,Azure,us-east-1,Database,S3,2025-10-01 10:18:10.027062,2025-10-01 20:18:10.027062,600,High,Resolved,Hardware,Simulated cause for ML,62992,964624.87,No,85,90,70,12,237,1,Automated Monitoring,Patch,3,31,PagerDuty,Yes,0,3,No,,No,,Weather,No,No,70,15,Yes,Simulated note
bb4d1461-2dc2-459e-a83a-5eacd9945b21,Azure,us-west-2,Database,VPC,2025-09-12 10:18:10.027095,2025-09-12 16:00:10.027095,342,Low,Investigating,Hardware,Simulated cause for ML,85406,746507.93,Yes,91,21,73,23,392,13,Automated Monitoring,Restart,8,45,SMS,No,0,1,No,,Yes,,None,Yes,Yes,21,52,Yes,Simulated note
c0e0b83d-10b1-437e-bcfb-5295ab77899f,Azure,us-west-2,Storage,S3,2025-08-31 10:18:10.027135,2025-08-31 13:04:10.027135,166,Medium,Monitoring,Network,Simulated cause for ML,38022,804931.97,Yes,25,76,14,5,172,9,Customer Report,Restart,5,54,Email,No,1,1,No,,Yes,,Weather,Yes,Yes,75,41,Yes,Simulated note
8d198f01-26a4-4063-a384-81515e3d8347,Azure,us-east-1,AI/ML,RDS,2025-06-09 10:18:10.027180,2025-06-09 10:47:10.027180,29,High,Monitoring,Security,Simulated cause for ML,91557,187675.25,No,80,81,100,6,333,17,Alert,Scale Up,9,41,Email,No,5,3,No,,Yes,,None,No,Yes,20,52,Yes,Simulated note
49c859fd-65fb-476e-9aef-dcd60ed90200,AWS,europe-west2,Compute,Lambda,2025-11-05 10:18:10.027215,2025-11-05 13:55:10.027215,217,High,Monitoring,Network,Simulated cause for ML,99387,520928.45,No,6,45,88,52,253,18,Alert,Scale Up,6,19,Email,No,5,4,No,,Yes,,DDoS,Yes,No,34,49,Yes,Simulated note
f9846c68-f84a-47d5-b359-dafddd858041,IBM,us-west-2,Networking,RDS,2025-07-27 10:18:10.027245,2025-07-27 13:38:10.027245,200,Medium,Monitoring,Network,Simulated cause for ML,26746,576051.73,Yes,100,78,52,6,258,19,Alert,Restart,10,39,Slack,Yes,2,5,No,,Yes,,DDoS,No,Yes,11,95,No,Simulated note
9e7ba1bc-b477-4202-90f1-b1271867ffd4,GCP,us-east-1,Database,Cloud Functions,2025-02-19 10:18:10.027269,2025-02-19 16:01:10.027269,343,High,Resolved,Software,Simulated cause for ML,10372,189825.14,No,3,67,76,8,440,4,Customer Report,Rollback,3,29,Email,Yes,3,4,No,,Yes,,None,Yes,No,49,20,Yes,Simulated note
5b35abd6-42db-4cdb-9320-6d537f103f06,Oracle,us-west-2,AI/ML,RDS,2025-08-25 10:18:10.027329,2025-08-25 17:38:10.027329,440,High,Investigating,Unknown,Simulated cause for ML,71294,983313.65,No,89,44,99,7,72,6,Alert,Patch,10,50,Email,Yes,1,5,Yes,,No,,DDoS,No,Yes,14,82,Yes,Simulated note
cc63d2f5-e685-429c-998f-9622f115494e,IBM,us-west-2,Database,S3,2025-10-19 10:18:10.027359,2025-10-19 17:51:10.027359,453,Medium,Investigating,Security,Simulated cause for ML,76668,181001.85,No,43,5,60,47,111,10,Alert,Restart,1,14,Slack,No,2,3,No,,Yes,,DDoS,Yes,No,91,16,No,Simulated note
94d79145-9488-45c7-983f-f6235b0a4fbf,GCP,europe-west2,AI/ML,RDS,2025-09-11 10:18:10.027391,2025-09-11 21:56:10.027391,698,High,Monitoring,Software,Simulated cause for ML,94114,735426.9,Yes,18,7,5,8,446,6,Alert,Rollback,10,54,PagerDuty,Yes,5,5,No,,Yes,,Vendor,Yes,No,37,38,No,Simulated note
513a5b0e-6781-4976-9d03-80b530ba052b,Azure,europe-west2,Storage,RDS,2025-11-26 10:18:10.027415,2025-11-26 21:18:10.027415,660,Low,Monitoring,Hardware,Simulated cause for ML,60111,928025.18,Yes,13,14,100,37,466,15,Alert,Restart,4,29,SMS,No,4,1,Yes,,Yes,,None,Yes,Yes,81,94,Yes,Simulated note
a01626b5-5c62-4752-8521-cb57e10da40d,GCP,asia-southeast1,Storage,RDS,2025-09-18 10:18:10.027438,2025-09-18 21:07:10.027438,649,Critical,Monitoring,Security,Simulated cause for ML,17869,387687.04,Yes,27,70,5,24,355,16,Automated Monitoring,Restart,6,26,SMS,Yes,2,1,Yes,,No,,Weather,No,Yes,87,56,No,Simulated note
49ea3f6b-1676-423f-9ba5-456bd8576f5f,GCP,us-east-1,AI/ML,RDS,2026-01-03 10:18:10.027468,2026-01-03 20:42:10.027468,624,Medium,Monitoring,Hardware,Simulated cause for ML,27068,303222.67,Yes,81,51,75,53,35,13,Customer Report,Scale Up,1,40,SMS,Yes,0,5,Yes,,No,,Vendor,No,No,47,52,No,Simulated note
